danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature,decade
0.437,0.94,9,-6.946,1,0.0426,0.0524,0.000573,0.222,0.48,151.417,audio_features,4NnWuGQujzWUEg0uZokO5M,212013,4,80s
0.692,0.422,2,-10.533,1,0.0333,0.0811,0,0.0848,0.468,74.375,audio_features,2DjWsDGgL1xNbhnr7f6t5F,193120,4,80s
0.565,0.764,1,-9.43,1,0.0351,0.0139,0.00488,0.079,0.686,100.891,audio_features,7gozgbG5EBTukCFWToTRA5,277480,4,80s
0.851,0.406,1,-11.631,1,0.0661,0.219,6.41E-06,0.0853,0.792,97.84,audio_features,4kOfxxnW1ukZdsNbCKY9br,226880,4,80s
0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92E-05,0.097,0.962,118.773,audio_features,2olVm1lHicpveMAo4AUDRB,234333,4,80s
0.315,0.889,0,-8.192,1,0.041,0.000376,0.00241,0.133,0.961,181.329,audio_features,7LyIoUsiMtelB1I0I4drEF,288467,4,80s
0.508,0.834,2,-6.205,1,0.0386,0.0183,0,0.0732,0.774,139.131,audio_features,0GONea6G2XdnHWjNZd6zt3,216053,4,80s
0.398,0.93,11,-6.76,1,0.0615,0.000854,0.121,0.0874,0.725,190.818,audio_features,1YrnDTqvcnUKxAIeXyaEmU,408173,4,80s
0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,audio_features,2tUBqZG2AbRi7Q0BIrVrEj,291293,4,80s
0.69,0.54,4,-10.516,1,0.0317,0.218,0.00657,0.115,0.764,114.846,audio_features,6i8ecOsx4J2Px1maiqzqoG,222733,4,80s
0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046,audio_features,5ChkMS8OtdzJeqyybCc9R5,293827,4,80s
0.629,0.547,10,-13.123,0,0.055,0.72,0.00314,0.0604,0.197,108.375,audio_features,75FEaRjZTKLhTrFGsfMUXR,298933,4,80s
0.724,0.523,11,-11.139,1,0.116,0.0745,0.703,0.0811,0.965,185.075,audio_features,4xiyq1iRdsxuU1BPUJ490Z,203267,4,80s
0.657,0.552,6,-11.77,1,0.0255,0.0424,0.039,0.106,0.759,128.494,audio_features,6SsP9PE7JT83QZA8kEYHVV,272857,4,80s
0.523,0.769,4,-5.855,1,0.0269,0.04,0,0.136,0.876,136.162,audio_features,0WQiDwKJclirSYG9v5tayI,244587,4,80s
0.796,0.872,9,-6.722,0,0.0573,0.287,0,0.284,0.866,129.894,audio_features,56KqaFSGTb7ifpt16t5Y1N,222427,4,80s
0.761,0.67,2,-12.759,1,0.0438,0.21,0.000426,0.0685,0.91,120.752,audio_features,5jSz894ljfWE0IcHBSM39i,215173,4,80s
0.657,0.685,1,-5.203,1,0.0334,0.0246,0,0.037,0.424,96.458,audio_features,029NqmIySn1kOY305AAhxT,313533,4,80s
0.643,0.627,8,-10.972,1,0.0405,0.00773,0.00259,0.123,0.725,114.477,audio_features,0F1O42piteiHP3dRvKUz6p,248587,4,80s
0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,audio_features,4RvWPyQ5RL0ao9LPZeSouE,251489,4,80s
0.463,0.597,11,-13.515,0,0.0637,0.0178,0,0.177,0.735,169.67,audio_features,1YQCRXscu8xE74BVVMUCRr,154667,4,80s
0.64,0.649,2,-10.345,1,0.0264,0.216,8.30E-05,0.0551,0.865,124.825,audio_features,4CoSCPlKNrWli7E5kFtbcl,221053,4,80s
0.606,0.794,0,-7.168,1,0.0291,0.119,7.16E-06,0.125,0.584,105.813,audio_features,2fMAEEhdpXo4ROX5eZcbOg,302827,4,80s
0.626,0.642,4,-9.838,0,0.0264,0.00961,0.081,0.156,0.817,133.947,audio_features,1bki22ZoLCkqb0QIJ5PtJF,333267,4,80s
0.578,0.836,2,-6.607,1,0.0512,0.163,1.36E-06,0.0583,0.932,167.026,audio_features,4HA2jo7wkMdN1lmLO6ryzE,209520,4,80s
0.776,0.763,5,-8.124,1,0.0535,0.182,0.0065,0.077,0.82,128.433,audio_features,0qxYx4F3vm1AOnfux6dDxP,280000,4,80s
0.62,0.446,1,-14.451,0,0.0347,0.589,0.0299,0.0727,0.868,88.591,audio_features,3PzsbWSQdLCKDLxn7YZfkM,155880,4,80s
0.439,0.422,8,-17.227,1,0.0409,0.0148,4.84E-05,0.0697,0.551,81.833,audio_features,7G7tgVYORlDuVprcYHuFJh,236933,4,80s
0.558,0.768,2,-9.997,1,0.0343,0.121,0.0626,0.128,0.429,81.909,audio_features,60HDLY1Dh2Hy9wTVI3WPzO,259500,4,80s
0.85,0.938,9,-6.889,0,0.0415,0.409,0.000346,0.0582,0.84,120.826,audio_features,5HQ639Z3ms3hnZx0KfWnkp,217200,4,80s
0.651,0.949,4,-6.566,0,0.0403,0.00737,0.125,0.286,0.61,113.257,audio_features,2yzPBlE5UXK2sqvnNM9QQ0,285733,4,80s
0.641,0.894,8,-7.41,1,0.0273,0.0857,0.009,0.157,0.972,109.823,audio_features,1KsI8NEeAna8ZIdojI3FiT,199453,4,80s
0.866,0.73,5,-8.201,1,0.0767,0.137,0,0.0843,0.625,118.523,audio_features,2H7PHVdQ3mXqEHXcvclTB0,379267,4,80s
0.734,0.744,9,-8.103,0,0.0391,0.184,0,0.181,0.961,117.651,audio_features,5lmYpa6EaVAKAlwxMf7q5c,238000,4,80s
0.724,0.498,11,-13.083,0,0.0423,0.0405,8.56E-05,0.0761,0.823,88.825,audio_features,7j74lucZ59vqN67Ipe2ZcY,273173,4,80s
0.627,0.802,0,-8.432,1,0.0348,0.197,0.784,0.404,0.867,126.283,audio_features,4jhsuQCUCJKA5f0bXb6XdJ,232400,4,80s
0.641,0.784,0,-6.38,1,0.0366,0.0498,0.00934,0.381,0.488,102.676,audio_features,41OIyMJsSFMjdjZjL4tHEx,238148,4,80s
0.649,0.618,9,-10.728,1,0.0265,0.596,1.46E-06,0.192,0.667,114.688,audio_features,6r20M5DWYdIoCDmDViBxuz,210267,4,80s
0.56,0.825,2,-6.711,0,0.0347,0.000785,0.00246,0.0892,0.74,142.669,audio_features,4qO03RMQm88DdpTJcxlglY,212600,4,80s
0.751,0.501,5,-12.151,1,0.0551,0.234,0.112,0.0467,0.902,167.057,audio_features,4o6BgsqLIBViaGVbx5rbRk,190627,4,80s
0.582,0.606,6,-9.961,1,0.0289,0.124,0.00139,0.151,0.504,111.441,audio_features,3wfujdbamR3Z46F4xav7LM,234493,5,80s
0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485,audio_features,62LJFaYihsdVrrkgUOJC05,226240,4,80s
0.767,0.854,4,-6.947,1,0.0426,0.465,2.03E-06,0.485,0.963,149.206,audio_features,3OeUlriM0EZHdWleJtjoVr,234653,4,80s
0.681,0.893,7,-8.485,1,0.0378,6.47E-05,0.383,0.0626,0.951,130.475,audio_features,31MOjWj3CT3dCQsMV2b8Wu,244720,4,80s
0.685,0.584,5,-10.616,0,0.0276,0.288,0.00918,0.124,0.939,134.546,audio_features,5vmRQ3zELMLUQPo2FLQ76x,302413,4,80s
0.579,0.669,4,-8.704,0,0.0326,0.253,0.0257,0.0911,0.798,175.181,audio_features,2gUjs3Y8RoPpwozKyQDCUa,266173,4,80s
0.9,0.459,6,-15.557,0,0.0366,0.321,0.00399,0.165,0.962,115.091,audio_features,5hXEcqQhEjfZdbIZLO8mf2,302693,4,80s
0.872,0.715,11,-10.182,1,0.0468,0.0876,0.0706,0.177,0.967,133.225,audio_features,2eRmD96ncTEgQwJmXa6rrg,228573,4,80s
0.527,0.942,1,-5.64,0,0.0366,0.0115,0,0.188,0.495,148.723,audio_features,7FwBtcecmlpc1sLySPXeGE,241307,4,80s
0.602,0.784,11,-7.976,0,0.0313,0.00398,0.0852,0.0931,0.918,133.019,audio_features,0A4PZuepTcIQVvA5m7R0M1,263973,4,80s
0.795,0.63,10,-7.217,0,0.0841,0.0419,0.575,0.0894,0.785,108.701,audio_features,1sR4aKaHpLrc9u7g4ii90U,181107,4,80s
0.744,0.798,7,-5.981,1,0.0364,0.175,0.00367,0.26,0.89,125.061,audio_features,0GTK6TesV108Jj5D3MHsYb,268507,4,80s
0.747,0.586,9,-10.119,0,0.0299,0.0708,8.00E-05,0.0427,0.893,164.718,audio_features,6lRkdG1HurVS72F9GoBeWJ,201867,4,80s
0.734,0.581,9,-6.619,0,0.032,0.24,0.000585,0.0298,0.962,119.337,audio_features,3XEtw7t4V5sfd2vtkp0ql7,258693,4,80s
0.729,0.989,9,-4.613,0,0.049,0.0102,4.45E-05,0.443,0.84,126.47,audio_features,51H2y6YrNNXcy3dfc3qSbA,352906,4,80s
0.664,0.613,0,-7.56,1,0.0273,0.00309,0.000128,0.175,0.193,96.6,audio_features,1GjbTNFImFrjFsNdleDe78,184587,3,80s
0.668,0.779,9,-11.089,1,0.0325,0.0025,0.000347,0.139,0.963,140.873,audio_features,648BMGrt98kUbLo24A4vgj,245467,4,80s
0.722,0.518,9,-10.78,1,0.0296,0.593,0.00453,0.0854,0.753,116.289,audio_features,3nQuDlaVZApyrG6tdsETe0,246667,4,80s
0.68,0.678,1,-11.548,1,0.0754,0.103,0.00828,0.204,0.251,131.165,audio_features,7o7E1nrHWncYY7PY94gCiX,252773,4,80s
0.692,0.466,0,-10.741,1,0.0292,0.743,0.109,0.1,0.561,114.999,audio_features,4bQNusmmVudLxIiexglzh6,266200,4,80s
0.752,0.307,9,-17.063,1,0.0398,0.332,0.000135,0.0829,0.854,106.158,audio_features,15Mh8m2BGTUptR8yy7fNAS,194173,4,80s
0.671,0.712,2,-7.815,1,0.0476,0.429,0,0.103,0.462,113.805,audio_features,2fuCquhmrzHpu5xcA1ci9x,248440,4,80s
0.714,0.935,5,-5.195,1,0.0849,0.0529,0.0934,0.0515,0.725,121.232,audio_features,4qM461TqtpnP4GLRIXwEnW,263107,4,80s
0.675,0.649,5,-10.271,1,0.0319,0.0204,0,0.0959,0.596,116.624,audio_features,0odIT9B9BvOCnXfS0e4lB5,228000,4,80s
0.538,0.556,3,-8.806,1,0.0231,0.242,0.00239,0.0853,0.793,159.758,audio_features,4eug5z9kaJbQ65C7IteNFF,207013,4,80s
0.666,0.871,1,-6.017,0,0.0272,0.27,0.0208,0.263,0.936,108.501,audio_features,2EGaDf0cPX789H3LNeB03D,215326,4,80s
0.734,0.586,2,-11.866,1,0.129,0.125,0,0.0367,0.762,109.933,audio_features,3nFJbZCHP4d9vduKjJLdBL,230467,4,80s
0.74,0.923,1,-5.082,1,0.0369,0.105,0.000163,0.0825,0.93,128.871,audio_features,5LYJ631w9ps5h9tdvac7yP,305867,4,80s
0.631,0.932,5,-4.142,1,0.0354,0.0436,0.137,0.0918,0.971,122.429,audio_features,7HKez549fwJQDzx3zLjHKC,213067,4,80s
0.711,0.788,11,-14.705,1,0.0825,0.0117,2.05E-06,0.311,0.757,103.172,audio_features,3BGbqEDio3ocx1v4egIYr6,204560,4,80s
0.599,0.761,0,-6.887,1,0.0421,0.713,4.74E-06,0.349,0.712,77.015,audio_features,6xdLJrVj4vIXwhuG8TMopk,163373,4,80s
0.582,0.689,7,-12.203,1,0.0277,0.607,0.0571,0.145,0.531,111.166,audio_features,6V50MyHPGhEmwYu0Wdyf0t,297853,4,80s
0.696,0.89,5,-6.819,1,0.0441,0.055,0.0596,0.5,0.922,98.742,audio_features,17Ng10tIgnYmAitl0SgT3R,252227,4,80s
0.679,0.708,2,-7.854,0,0.0258,0.0989,0.00384,0.425,0.763,133.501,audio_features,3LIaJyHeA9lxmskbFaez44,274467,4,80s
0.707,0.514,9,-8.885,0,0.0281,0.58,0.000159,0.0953,0.524,86.035,audio_features,1yg7fwwYmx9DQ2TdXUmfpJ,269840,4,80s
0.365,0.513,7,-13.034,0,0.0357,0.0208,0.000147,0.205,0.739,80.647,audio_features,37BTh5g05cxBIRYMbw8g2T,331200,4,80s
0.822,0.686,10,-10.456,0,0.0472,0.115,0.000982,0.0463,0.828,117.743,audio_features,5BxoKS16fDiOpcwTztQF30,235693,4,80s
0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,audio_features,4gvea7UlDkAvsJBPZAd4oB,288733,4,80s
0.383,0.57,10,-7.019,1,0.0318,0.0416,0.00683,0.746,0.183,114.147,audio_features,4m2GdLuOhDt6rFbgOFMHIL,522307,4,80s
0.887,0.48,11,-11.994,1,0.117,0.0094,3.58E-05,0.0662,0.607,95.846,audio_features,0nd1Vs5BIoIU4TJlzR8KVB,193200,4,80s
0.5,0.501,0,-8.284,0,0.0376,0.462,0,0.26,0.623,144.438,audio_features,0cGG2EouYCEEC3xfa0tDFV,153800,4,80s
0.742,0.533,0,-9.098,1,0.0288,0.459,0.148,0.064,0.391,97.395,audio_features,0CsM8VGDi38kusMv3pxyj1,329147,4,80s
0.626,0.425,0,-15.656,1,0.0356,0.231,0,0.114,0.952,150.875,audio_features,60mGckXEG1EzR4VmjYLfEW,264333,4,80s
0.41,0.874,0,-4.286,1,0.0907,0.197,0,0.0843,0.824,107.08,audio_features,3xKsPtA5XG91Zlh0SyycmM,205933,4,80s
0.72,0.828,5,-9.211,1,0.0462,0.185,0.429,0.0839,0.768,110.071,audio_features,3SnGymj6ijE2iuUfWxLo1q,323347,4,80s
0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16E-06,0.299,0.685,127.568,audio_features,39lSeqnyjZJejRuaREfyLL,220627,4,80s
0.525,0.882,5,-4.479,1,0.0467,0.0252,0,0.101,0.623,101.674,audio_features,4UB3TaEGEY9WoOpxYNMgy4,164867,4,80s
0.715,0.817,5,-6.227,0,0.0532,0.0325,1.61E-06,0.851,0.871,133.858,audio_features,4W4wYHtsrgDiivRASVOINL,321573,4,80s
0.524,0.802,0,-5.13,1,0.0432,0.0267,3.83E-06,0.224,0.712,121.35,audio_features,0BTsVL5VMdq5zGNRSTHozJ,190840,4,80s
0.889,0.646,7,-6.366,1,0.0668,0.195,3.19E-05,0.0502,0.966,110.842,audio_features,0mLAgHQP1BOkoHhDu622BQ,213427,4,80s
0.557,0.782,4,-3.899,1,0.0475,0.0953,6.75E-06,0.118,0.305,159.621,audio_features,1YGZyfvdgZxzipWoWYVKxi,205533,4,80s
0.813,0.699,7,-8.656,1,0.0458,0.0251,0.0135,0.0527,0.732,117.548,audio_features,7arHM2KZ0KzIZXFVDRGClI,231560,4,80s
0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,audio_features,46eu3SBuFCXWsPT39Yg3tJ,365467,4,80s
0.543,0.482,4,-12.789,1,0.194,0.0853,9.22E-05,0.111,0.415,193.513,audio_features,5mYtpXrZZ1bbGJYDGC8I0Y,284773,4,80s
0.796,0.693,2,-6.02,1,0.0413,0.164,1.77E-05,0.0408,0.954,108.8,audio_features,0Zt9fqRK58Y0onY1VwaKp7,218907,4,80s
0.658,0.714,11,-9.247,1,0.0521,0.0291,5.70E-05,0.651,0.806,117.276,audio_features,6tASfEUyB7lE2r6DLzURji,265600,4,80s
0.855,0.461,10,-13.096,0,0.0564,0.0965,0,0.201,0.833,104.96,audio_features,2bvzxeD1hPWEYotw40Euq9,210467,4,80s
0.799,0.878,1,-7.109,1,0.0434,0.189,0.000105,0.14,0.816,104.284,audio_features,2NVpYQqdraEcQwqT7GhUkh,280853,4,80s
0.776,0.743,9,-6.807,1,0.0289,0.107,0.293,0.149,0.84,131.343,audio_features,1mskmld5ZKEhRaNvYVPoqZ,289853,4,80s
0.466,0.438,4,-12.858,1,0.0608,0.089,5.62E-06,0.113,0.587,193.1,audio_features,6HA97v4wEGQ5TUClRM0XLc,233000,4,80s
0.552,0.313,5,-12.41,1,0.0296,0.916,0.0017,0.12,0.303,88.554,audio_features,3YdKJzcoMZMacISlpY4QoP,202773,3,50s
0.442,0.033,10,-23.063,1,0.041,0.922,0.000171,0.151,0.21,103.34,audio_features,4gFlHAye7To29Fs4UszQUH,179640,3,50s
0.289,0.353,7,-12.302,1,0.0292,0.862,1.35E-06,0.172,0.312,85.436,audio_features,14T8UhqU8EaJpp3tRxqJbr,144600,4,50s
0.542,0.347,4,-14.011,1,0.0268,0.783,0,0.144,0.596,103.709,audio_features,72nqbbrKjhXmDdRXQGq115,141240,4,50s
0.374,0.0889,4,-17.475,1,0.0356,0.931,6.88E-06,0.111,0.211,96.677,audio_features,6bnFjTW3EnMG4BwreDnSHK,145133,4,50s
0.614,0.589,1,-8.667,1,0.0573,0.7,0,0.069,0.894,111.879,audio_features,4OnqJ1ml4Jgr5AAKNrrYCD,196467,4,50s
0.538,0.226,4,-13.817,0,0.0288,0.945,0,0.125,0.553,96.951,audio_features,7fPOOCejoBt3dIm6UcEdm8,163560,4,50s
0.747,0.219,3,-12.562,1,0.0371,0.584,2.57E-05,0.107,0.498,135.562,audio_features,39lnzOIUCSNaQmgBHoz7rt,129120,4,50s
0.425,0.401,7,-9.427,1,0.0315,0.943,3.44E-06,0.072,0.531,115.71,audio_features,2FkCjtQ1lYsf71s2FAS8hE,160667,3,50s
0.464,0.391,0,-5.115,1,0.0483,0.892,0,0.0521,0.649,158.894,audio_features,2xNDO4i0qxmkxYptUbxYpx,226213,4,50s
0.601,0.095,1,-18.478,1,0.0374,0.93,0.000285,0.116,0.672,122.975,audio_features,603N4XGJUTbK760GLCvIIs,144933,4,50s
0.656,0.84,5,-7.349,1,0.0323,0.342,0,0.108,0.954,132.335,audio_features,0jqr2lIlIU09FsuSOibDdA,160267,4,50s
0.763,0.809,9,-10.437,0,0.0811,0.814,0,0.162,0.709,117.495,audio_features,2bFZSvstZf6xX8h69F7Bvf,140759,4,50s
0.799,0.475,9,-13.142,1,0.0413,0.835,0,0.275,0.92,95.966,audio_features,6sBPjgvLZzHHrpxbBDjmdE,142773,4,50s
0.521,0.516,2,-7.456,0,0.0369,0.723,0,0.257,0.569,136.483,audio_features,3KzgdYUlqV6TOG7JCmx2Wg,172480,4,50s
0.38,0.155,1,-11.977,1,0.0311,0.973,1.70E-05,0.0977,0.127,94.23,audio_features,56IQUfsUskt9VHe6YM6kue,200440,3,50s
0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607,audio_features,0F845nujLVqCb0XMZCh5Pc,201440,4,50s
0.547,0.3,3,-13.973,1,0.107,0.777,0,0.0653,0.811,97.793,audio_features,0DXm5n7SBxCED9ssTvrx2J,187200,4,50s
0.486,0.501,4,-8.57,1,0.0326,0.767,7.60E-05,0.0679,0.942,122.894,audio_features,4ZfQwNx3FlCN07cnUvekh3,152200,4,50s
0.2,0.11,6,-16.646,0,0.0357,0.906,0.000153,0.0959,0.162,171.751,audio_features,3ZR0us36Z8kgBXFMYkhugR,299067,5,50s
0.508,0.0965,11,-18.283,1,0.031,0.856,0.012,0.102,0.296,77.907,audio_features,56XoFI6v7kbGNdM8ALYWof,135840,4,50s
0.438,0.00756,0,-26.44,0,0.0382,0.941,0.00643,0.109,0.277,133.32,audio_features,4l9hml2UCnxoNI3yCdL1BW,141133,4,50s
0.515,0.408,8,-11.96,1,0.194,0.452,0,0.0682,0.915,185.767,audio_features,4tmy6FB76bR5eLmx0zO1mn,141667,4,50s
0.682,0.839,6,-9.186,1,0.0466,0.336,0.000571,0.17,0.953,145.051,audio_features,49E8SDVZ7BUyNAZZYfZdRx,142400,4,50s
0.455,0.167,0,-13.613,1,0.0739,0.918,0,0.173,0.404,76.118,audio_features,3vFVS2WYHDG4KkWCNecvpn,185067,4,50s
0.547,0.706,7,-8.226,1,0.0353,0.647,1.26E-06,0.49,0.963,159.525,audio_features,7jPKMlLGZAMnGntHaFeU12,108867,4,50s
0.398,0.458,2,-9.131,1,0.0344,0.87,6.01E-06,0.0895,0.546,77.915,audio_features,6TK8A5OtTwjm6g93zLd9HO,171507,4,50s
0.598,0.735,2,-10.882,1,0.0973,0.44,0.000215,0.681,0.615,111.129,audio_features,58PSYdY0GFg0LFb2PxYk4T,321133,3,50s
0.525,0.403,8,-11.987,1,0.0945,0.597,0,0.0565,0.718,125.187,audio_features,6lYeYgSkWh6TZDQy6YZuvG,283200,4,50s
0.629,0.692,0,-6.466,1,0.0295,0.658,0.000463,0.0543,0.842,121.808,audio_features,3FL0L1AhHjFfhxQPGWjKkn,174653,4,50s
0.625,0.791,2,-10.428,1,0.0711,0.198,0.000144,0.0645,0.967,157.413,audio_features,3Ib94mN8YF3cXZo5x1FpQL,125907,4,50s
0.489,0.415,10,-7.466,1,0.0268,0.751,0.000653,0.14,0.357,104.207,audio_features,2xMAFTxwZ0w1twuyMZcYb7,174133,4,50s
0.311,0.455,0,-10.15,1,0.0311,0.27,0.919,0.47,0.845,186.162,audio_features,5hznMxKe11iqwcW8BFlNWZ,142333,3,50s
0.549,0.529,3,-12.291,0,0.108,0.76,0,0.206,0.464,82.755,audio_features,3E5ndyOfO6vFDEIE42HA8o,184333,4,50s
0.448,0.5,7,-11.304,1,0.0356,0.744,0,0.191,0.768,132.443,audio_features,40KCF1U2DNceYsugxZQruU,143267,4,50s
0.742,0.0899,9,-19.187,0,0.158,0.0906,0,0.113,0.351,137.473,audio_features,2CeqxyOZEyiL6pTDYZ9gPH,201333,4,50s
0.648,0.306,0,-13.395,1,0.0883,0.588,0,0.252,0.661,122.027,audio_features,6pPr1KLZit9FgFNhp7xE5m,351893,4,50s
0.244,0.233,9,-16.583,0,0.0413,0.695,0.00059,0.282,0.262,78.088,audio_features,6Rvz1jM5eUqzNs2Pi8RMTG,203267,5,50s
